ID_Cliente,Ciudad,Cliente,Genero,Linea_Producto,Precio_Unitario,Cantidad,Hora,Medio_Pago,Rating
ADJ260,Trujillo,Afiliado,Masculino,Deportes y viajes,12.76,2,18:06,Tarjeta débito,7.8
ADJ261,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,79.59,3,14:30,Efectivo,6.6
ADJ262,Arequipa,Afiliado,Masculino,Comidas y bebidas,24.31,3,19:09,Tarjeta crédito,4.3
ADJ263,Lima,Afiliado,Femenino,Comidas y bebidas,33.21,10,14:25,Tarjeta débito,6
ADJ264,Trujillo,Normal,Masculino,Deportes y viajes,86.31,7,10:37,Tarjeta débito,5.3
ADJ265,Lima,Normal,Masculino,Accesorios de moda,33.52,1,15:31,Efectivo,6.7
ADJ266,Lima,Afiliado,Femenino,Deportes y viajes,69.12,6,13:03,Efectivo,5.6
ADJ267,Lima,Normal,Femenino,Deportes y viajes,90.28,9,11:15,Tarjeta débito,7.2
ADJ268,Trujillo,Normal,Masculino,Accesorios de moda,98.98,10,16:20,Tarjeta crédito,8.7
ADJ269,Lima,Afiliado,Masculino,Hogar y estilo de vida,46.47,4,10:53,Efectivo,7
ADJ270,Arequipa,Afiliado,Femenino,Accesorios de moda,97.21,10,13:00,Tarjeta crédito,8.7
ADJ271,Arequipa,Afiliado,Femenino,Salud y belleza,37.15,7,13:12,Tarjeta crédito,7.7
ADJ272,Lima,Normal,Masculino,Hogar y estilo de vida,31.75,4,15:26,Efectivo,8.6
ADJ273,Trujillo,Afiliado,Masculino,Accesorios de moda,19.7,1,11:39,Tarjeta débito,9.5
ADJ274,Arequipa,Afiliado,Femenino,Deportes y viajes,64.97,5,12:52,Tarjeta crédito,6.5
ADJ275,Lima,Normal,Femenino,Hogar y estilo de vida,16.37,6,10:58,Efectivo,7
ADJ276,Arequipa,Normal,Femenino,Accesorios Electrónicos,15.28,5,10:29,Efectivo,9.6
ADJ277,Trujillo,Normal,Masculino,Accesorios Electrónicos,97.16,1,20:38,Tarjeta débito,7.2
ADJ278,Arequipa,Normal,Femenino,Salud y belleza,81.3,6,16:43,Tarjeta débito,5.3
ADJ279,Arequipa,Normal,Femenino,Salud y belleza,46.26,6,17:11,Tarjeta crédito,9.5
ADJ280,Trujillo,Normal,Femenino,Accesorios de moda,61.77,5,13:21,Efectivo,6.7
ADJ281,Arequipa,Normal,Femenino,Accesorios de moda,37.55,10,20:01,Tarjeta crédito,9.3
ADJ282,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,90.65,10,10:53,Tarjeta débito,7.3
ADJ283,Arequipa,Normal,Masculino,Comidas y bebidas,43.27,2,16:53,Tarjeta débito,5.7
ADJ284,Trujillo,Normal,Masculino,Hogar y estilo de vida,33.99,6,15:37,Tarjeta crédito,7.7
ADJ285,Arequipa,Afiliado,Masculino,Comidas y bebidas,17.04,4,20:15,Tarjeta débito,7
ADJ286,Lima,Afiliado,Femenino,Comidas y bebidas,17.63,5,15:27,Efectivo,8.5
ADJ287,Arequipa,Afiliado,Masculino,Accesorios de moda,49.04,9,14:20,Tarjeta crédito,8.6
ADJ288,Arequipa,Normal,Femenino,Deportes y viajes,95.44,10,13:45,Efectivo,5.2
ADJ289,Arequipa,Normal,Femenino,Accesorios de moda,49.32,6,13:46,Tarjeta débito,7.1
ADJ290,Lima,Afiliado,Femenino,Deportes y viajes,11.85,8,16:34,Efectivo,4.1
ADJ291,Trujillo,Afiliado,Masculino,Accesorios de moda,38.54,5,13:34,Tarjeta débito,5.6
ADJ292,Lima,Afiliado,Femenino,Hogar y estilo de vida,21.9,3,18:43,Tarjeta débito,4.7
ADJ293,Arequipa,Normal,Femenino,Hogar y estilo de vida,15.8,10,12:07,Efectivo,7.8
ADJ294,Arequipa,Normal,Masculino,Accesorios Electrónicos,96.37,7,11:40,Efectivo,6
ADJ295,Arequipa,Normal,Femenino,Accesorios Electrónicos,12.45,6,13:11,Efectivo,4.1
ADJ296,Arequipa,Normal,Masculino,Accesorios de moda,64.26,7,10:00,Efectivo,5.7
ADJ297,Lima,Afiliado,Femenino,Accesorios Electrónicos,81.4,3,19:43,Efectivo,4.8
ADJ298,Trujillo,Afiliado,Femenino,Deportes y viajes,22.24,10,11:00,Efectivo,4.2
ADJ299,Arequipa,Afiliado,Femenino,Comidas y bebidas,21.08,3,10:25,Efectivo,7.3
ADJ300,Arequipa,Normal,Masculino,Comidas y bebidas,21.58,1,10:02,Tarjeta débito,7.2
ADJ301,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,15.95,6,17:15,Tarjeta crédito,5.1
ADJ302,Lima,Normal,Masculino,Accesorios de moda,57.27,3,20:31,Tarjeta débito,6.5
ADJ303,Trujillo,Afiliado,Masculino,Comidas y bebidas,35.04,9,19:17,Tarjeta débito,4.6
ADJ304,Lima,Normal,Masculino,Hogar y estilo de vida,45.97,4,12:02,Tarjeta débito,5.1
ADJ305,Arequipa,Normal,Masculino,Salud y belleza,84.61,10,18:58,Tarjeta crédito,8.8
ADJ306,Lima,Afiliado,Masculino,Hogar y estilo de vida,65.91,6,11:45,Efectivo,5.7
ADJ307,Trujillo,Afiliado,Masculino,Comidas y bebidas,31.84,1,13:22,Efectivo,7.7
ADJ308,Lima,Afiliado,Masculino,Accesorios Electrónicos,25.51,4,17:03,Efectivo,6.8
ADJ309,Lima,Afiliado,Femenino,Accesorios Electrónicos,93.96,4,18:00,Efectivo,9.5
ADJ310,Arequipa,Normal,Femenino,Accesorios Electrónicos,75.91,6,18:21,Efectivo,8.7
ADJ311,Arequipa,Afiliado,Masculino,Deportes y viajes,48.91,5,10:17,Efectivo,6.6
ADJ312,Lima,Afiliado,Masculino,Deportes y viajes,99.96,9,17:26,Tarjeta crédito,4.2
ADJ313,Lima,Afiliado,Femenino,Accesorios de moda,56.47,8,14:57,Tarjeta débito,7.3
ADJ314,Trujillo,Afiliado,Masculino,Salud y belleza,51.94,10,18:24,Tarjeta débito,6.5
ADJ315,Trujillo,Afiliado,Masculino,Comidas y bebidas,99.78,5,19:09,Efectivo,5.4
ADJ316,Trujillo,Afiliado,Femenino,Deportes y viajes,52.26,10,12:45,Tarjeta crédito,6.2
ADJ317,Arequipa,Normal,Masculino,Accesorios de moda,16.28,1,15:36,Efectivo,5
ADJ318,Lima,Normal,Masculino,Accesorios de moda,95.54,7,14:36,Tarjeta crédito,9.6
ADJ319,Trujillo,Normal,Masculino,Salud y belleza,51.71,4,13:53,Tarjeta crédito,9.8
ADJ320,Arequipa,Afiliado,Femenino,Comidas y bebidas,98.97,9,11:23,Efectivo,6.7
ADJ321,Trujillo,Normal,Masculino,Deportes y viajes,60.87,2,12:37,Tarjeta débito,8.7
ADJ322,Lima,Afiliado,Femenino,Hogar y estilo de vida,52.18,7,10:54,Efectivo,9.3
ADJ323,Trujillo,Normal,Femenino,Accesorios de moda,97.29,8,13:18,Tarjeta crédito,6.2
ADJ324,Trujillo,Afiliado,Femenino,Salud y belleza,36.26,2,17:15,Tarjeta crédito,7.2
ADJ325,Lima,Normal,Masculino,Deportes y viajes,83.78,8,14:49,Efectivo,5.1
ADJ326,Trujillo,Afiliado,Femenino,Deportes y viajes,21.98,7,16:42,Tarjeta débito,5.1
ADJ327,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,78.38,6,14:16,Tarjeta débito,5.8
ADJ328,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,74.79,5,11:34,Efectivo,4.9
ADJ329,Lima,Normal,Femenino,Accesorios de moda,79.86,7,10:33,Tarjeta crédito,5.5
ADJ330,Arequipa,Normal,Femenino,Deportes y viajes,83.14,7,10:31,Tarjeta crédito,6.6
ADJ331,Lima,Normal,Femenino,Accesorios Electrónicos,13.78,4,11:10,Tarjeta débito,9
ADJ332,Arequipa,Afiliado,Masculino,Comidas y bebidas,50.49,9,17:16,Efectivo,5.4
ADJ333,Lima,Afiliado,Masculino,Accesorios Electrónicos,18.93,6,12:45,Tarjeta crédito,8.1
ADJ334,Trujillo,Afiliado,Femenino,Comidas y bebidas,44.59,5,15:10,Efectivo,8.5
ADJ335,Arequipa,Normal,Femenino,Salud y belleza,33.47,2,15:43,Tarjeta débito,6.7
ADJ336,Lima,Normal,Femenino,Deportes y viajes,34.84,4,18:36,Efectivo,7.4
ADJ337,Trujillo,Afiliado,Femenino,Accesorios de moda,30.14,10,12:28,Tarjeta débito,9.2
ADJ338,Trujillo,Normal,Masculino,Hogar y estilo de vida,74.07,1,12:50,Tarjeta débito,9.9
ADJ339,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,78.13,10,20:51,Efectivo,4.4
ADJ340,Lima,Afiliado,Masculino,Accesorios Electrónicos,48.09,3,18:23,Tarjeta crédito,7.8
ADJ341,Trujillo,Afiliado,Femenino,Accesorios de moda,53.65,7,12:56,Tarjeta débito,5.2
ADJ342,Arequipa,Afiliado,Femenino,Accesorios de moda,73.38,7,13:56,Efectivo,9.5
ADJ343,Lima,Afiliado,Masculino,Hogar y estilo de vida,36.91,7,13:51,Tarjeta débito,6.7
ADJ344,Trujillo,Normal,Femenino,Accesorios de moda,87.67,2,12:17,Tarjeta crédito,7.7
ADJ345,Trujillo,Afiliado,Masculino,Deportes y viajes,62.62,5,19:15,Tarjeta débito,7
ADJ346,Trujillo,Normal,Femenino,Hogar y estilo de vida,93.69,7,18:44,Tarjeta crédito,4.5
ADJ347,Lima,Normal,Femenino,Comidas y bebidas,57.34,3,18:59,Tarjeta crédito,7.9
ADJ348,Lima,Normal,Masculino,Comidas y bebidas,18.22,7,14:04,Tarjeta crédito,6.6
ADJ349,Trujillo,Normal,Masculino,Deportes y viajes,25.84,3,18:55,Tarjeta débito,6.6
ADJ350,Arequipa,Normal,Masculino,Accesorios de moda,45.74,3,17:38,Tarjeta crédito,6.5
ADJ351,Trujillo,Afiliado,Masculino,Comidas y bebidas,10.13,7,19:35,Tarjeta débito,8.3
ADJ352,Arequipa,Afiliado,Masculino,Salud y belleza,81.95,10,12:39,Tarjeta crédito,6
ADJ353,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,35.79,9,15:06,Tarjeta crédito,5.1
ADJ354,Lima,Normal,Femenino,Accesorios Electrónicos,25.45,1,18:10,Tarjeta crédito,5.1
ADJ355,Trujillo,Normal,Masculino,Accesorios Electrónicos,58.03,2,20:46,Tarjeta débito,8.8
ADJ356,Arequipa,Afiliado,Femenino,Deportes y viajes,87.16,2,14:29,Tarjeta crédito,9.7
ADJ357,Trujillo,Normal,Masculino,Accesorios de moda,89.69,1,11:20,Tarjeta débito,4.9
ADJ358,Trujillo,Normal,Masculino,Comidas y bebidas,24.94,9,16:49,Tarjeta crédito,5.6
ADJ359,Trujillo,Afiliado,Masculino,Deportes y viajes,82.33,4,10:37,Tarjeta crédito,7.5
ADJ360,Trujillo,Normal,Masculino,Comidas y bebidas,13.79,5,19:07,Tarjeta crédito,7.8
ADJ361,Trujillo,Afiliado,Masculino,Comidas y bebidas,48.5,6,13:57,Tarjeta débito,9.4
ADJ362,Arequipa,Afiliado,Femenino,Comidas y bebidas,36.77,7,20:10,Efectivo,7.4
ADJ363,Trujillo,Normal,Femenino,Hogar y estilo de vida,96.52,6,11:52,Efectivo,4.5
ADJ364,Arequipa,Normal,Masculino,Accesorios de moda,62.12,10,16:19,Efectivo,5.9
ADJ365,Lima,Normal,Femenino,Hogar y estilo de vida,77.04,3,10:39,Tarjeta crédito,7.2
ADJ366,Lima,Normal,Femenino,Salud y belleza,84.09,9,10:54,Efectivo,8
ADJ367,Arequipa,Normal,Masculino,Comidas y bebidas,89.2,10,15:42,Tarjeta crédito,4.4
ADJ368,Lima,Afiliado,Femenino,Comidas y bebidas,77.2,10,10:38,Tarjeta crédito,5.6
ADJ369,Trujillo,Normal,Femenino,Deportes y viajes,94.76,4,16:06,Tarjeta débito,7.8
ADJ370,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,86.69,5,18:38,Tarjeta débito,9.4
ADJ371,Trujillo,Normal,Masculino,Hogar y estilo de vida,80.08,3,15:29,Efectivo,5.4
ADJ372,Trujillo,Afiliado,Femenino,Salud y belleza,68.93,7,11:03,Tarjeta crédito,4.6
ADJ373,Lima,Normal,Femenino,Hogar y estilo de vida,40.3,2,15:30,Tarjeta débito,4.4
ADJ374,Arequipa,Afiliado,Masculino,Deportes y viajes,34.56,7,16:07,Tarjeta crédito,7.3
ADJ375,Lima,Afiliado,Femenino,Deportes y viajes,29.61,7,15:53,Efectivo,6.5
ADJ376,Trujillo,Normal,Femenino,Hogar y estilo de vida,63.42,8,12:55,Tarjeta débito,7.4
ADJ377,Trujillo,Normal,Masculino,Salud y belleza,59.77,2,12:01,Tarjeta crédito,5.8
ADJ378,Arequipa,Afiliado,Femenino,Salud y belleza,29.67,7,18:58,Tarjeta crédito,8.1
ADJ379,Arequipa,Normal,Masculino,Comidas y bebidas,46.77,6,13:37,Efectivo,6
ADJ380,Trujillo,Normal,Femenino,Hogar y estilo de vida,28.32,5,13:28,Tarjeta débito,6.2
ADJ381,Trujillo,Normal,Femenino,Accesorios de moda,94.67,4,12:04,Efectivo,6.8
ADJ382,Lima,Afiliado,Femenino,Accesorios Electrónicos,34.49,5,19:44,Tarjeta crédito,9
ADJ383,Trujillo,Afiliado,Femenino,Accesorios de moda,20.01,9,15:48,Tarjeta crédito,5.7
ADJ384,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,88.67,10,14:50,Tarjeta débito,7.3
ADJ385,Arequipa,Afiliado,Masculino,Deportes y viajes,57.12,7,12:02,Tarjeta crédito,6.5
ADJ386,Lima,Normal,Femenino,Salud y belleza,57.22,2,17:13,Tarjeta débito,8.3
ADJ387,Lima,Afiliado,Femenino,Salud y belleza,27.07,1,20:07,Tarjeta crédito,5.3
ADJ388,Trujillo,Normal,Femenino,Accesorios de moda,29.42,10,16:23,Tarjeta débito,8.9
ADJ389,Lima,Normal,Femenino,Accesorios de moda,83.25,10,11:25,Tarjeta crédito,4.4
ADJ390,Arequipa,Normal,Masculino,Hogar y estilo de vida,97.5,10,16:18,Tarjeta débito,8
ADJ391,Lima,Afiliado,Masculino,Accesorios Electrónicos,91.56,8,18:22,Tarjeta débito,6
ADJ392,Lima,Normal,Masculino,Deportes y viajes,23.01,6,16:45,Tarjeta débito,7.9
ADJ393,Lima,Normal,Femenino,Hogar y estilo de vida,51.07,7,11:42,Efectivo,7
ADJ394,Trujillo,Normal,Femenino,Accesorios Electrónicos,46.95,5,10:25,Tarjeta débito,7.1
ADJ395,Lima,Normal,Masculino,Accesorios de moda,94.87,8,12:58,Tarjeta débito,8.7
ADJ396,Lima,Afiliado,Masculino,Hogar y estilo de vida,60.38,10,16:19,Efectivo,6
ADJ397,Trujillo,Normal,Masculino,Salud y belleza,25.43,6,19:01,Tarjeta débito,7
ADJ398,Arequipa,Afiliado,Femenino,Comidas y bebidas,87.1,10,14:45,Tarjeta crédito,9.9
ADJ399,Lima,Afiliado,Femenino,Accesorios Electrónicos,39.48,1,19:43,Efectivo,6.5
ADJ400,Trujillo,Afiliado,Femenino,Deportes y viajes,71.63,2,14:33,Tarjeta débito,8.8
ADJ401,Arequipa,Afiliado,Masculino,Accesorios de moda,52.35,1,17:49,Efectivo,4
ADJ402,Arequipa,Normal,Masculino,Accesorios Electrónicos,30.61,6,20:36,Efectivo,9.3
ADJ403,Lima,Afiliado,Masculino,Salud y belleza,64.36,9,12:09,Tarjeta crédito,8.6
ADJ404,Arequipa,Normal,Masculino,Salud y belleza,41.5,4,19:58,Tarjeta crédito,8.2
ADJ405,Lima,Afiliado,Femenino,Accesorios Electrónicos,10.59,3,13:52,Tarjeta crédito,8.7
ADJ406,Trujillo,Afiliado,Femenino,Deportes y viajes,98.4,7,12:43,Tarjeta crédito,8.7
ADJ407,Trujillo,Afiliado,Femenino,Salud y belleza,47.67,4,14:21,Efectivo,9.1
ADJ408,Lima,Afiliado,Masculino,Salud y belleza,39.01,1,16:46,Tarjeta crédito,4.7
ADJ409,Lima,Normal,Masculino,Deportes y viajes,97.74,4,19:53,Tarjeta débito,6.4
ADJ410,Arequipa,Afiliado,Masculino,Comidas y bebidas,94.26,4,16:30,Efectivo,8.6
ADJ411,Arequipa,Normal,Masculino,Hogar y estilo de vida,46.22,4,20:04,Tarjeta crédito,6.2
ADJ412,Arequipa,Afiliado,Masculino,Comidas y bebidas,55.04,7,19:39,Tarjeta débito,5.2
ADJ413,Lima,Afiliado,Femenino,Hogar y estilo de vida,40.73,7,11:01,Tarjeta débito,5.4
ADJ414,Trujillo,Afiliado,Masculino,Salud y belleza,58.22,8,20:33,Tarjeta débito,8.4
ADJ415,Arequipa,Normal,Masculino,Accesorios Electrónicos,85.39,7,18:30,Tarjeta débito,4.1
ADJ416,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,68.84,6,14:36,Tarjeta débito,5.8
ADJ417,Arequipa,Normal,Femenino,Hogar y estilo de vida,73.56,10,11:38,Tarjeta débito,8
ADJ418,Lima,Afiliado,Femenino,Comidas y bebidas,54.84,3,13:27,Tarjeta crédito,5.9
ADJ419,Trujillo,Normal,Femenino,Salud y belleza,71.38,10,19:21,Efectivo,5.7
ADJ420,Lima,Afiliado,Femenino,Deportes y viajes,93.72,6,16:19,Efectivo,4.5
ADJ421,Trujillo,Normal,Masculino,Comidas y bebidas,54.67,3,18:00,Tarjeta crédito,8.6
ADJ422,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,86.04,5,11:24,Tarjeta débito,4.8
ADJ423,Trujillo,Normal,Masculino,Accesorios Electrónicos,34.56,5,11:15,Tarjeta débito,9.9
ADJ424,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,52.59,8,19:20,Tarjeta crédito,8.5
ADJ425,Lima,Normal,Femenino,Comidas y bebidas,88.36,5,19:48,Efectivo,9.6
ADJ426,Trujillo,Normal,Masculino,Salud y belleza,24.89,9,15:36,Efectivo,7.4
ADJ427,Lima,Normal,Masculino,Accesorios de moda,94.13,5,19:39,Tarjeta crédito,4.8
ADJ428,Lima,Afiliado,Masculino,Deportes y viajes,78.07,9,12:43,Efectivo,4.5
ADJ429,Trujillo,Normal,Masculino,Salud y belleza,96.58,2,10:12,Tarjeta crédito,5.1
ADJ430,Trujillo,Normal,Femenino,Accesorios Electrónicos,60.88,9,17:17,Tarjeta débito,4.7
ADJ431,Arequipa,Normal,Femenino,Salud y belleza,54.92,8,13:24,Tarjeta débito,7.6
ADJ432,Lima,Afiliado,Femenino,Hogar y estilo de vida,86.72,1,18:45,Tarjeta débito,7.9
ADJ433,Arequipa,Afiliado,Masculino,Salud y belleza,15.37,2,19:47,Efectivo,7.2
ADJ434,Lima,Afiliado,Masculino,Salud y belleza,56.69,9,17:24,Tarjeta crédito,8.4
ADJ435,Arequipa,Afiliado,Femenino,Accesorios de moda,82.63,10,17:08,Tarjeta débito,7.9
ADJ436,Lima,Afiliado,Femenino,Accesorios de moda,17.87,4,14:42,Tarjeta débito,6.5
ADJ437,Arequipa,Afiliado,Masculino,Accesorios de moda,15.43,1,15:46,Tarjeta crédito,6.1
ADJ438,Arequipa,Normal,Femenino,Accesorios Electrónicos,85.98,8,19:01,Efectivo,8.2
ADJ439,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,44.34,2,11:26,Efectivo,5.8
ADJ440,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,72.35,10,15:55,Efectivo,5.4
ADJ441,Arequipa,Afiliado,Femenino,Deportes y viajes,24.74,3,17:47,Tarjeta crédito,10
ADJ442,Arequipa,Normal,Masculino,Hogar y estilo de vida,55.73,6,10:55,Tarjeta débito,7
ADJ443,Lima,Afiliado,Masculino,Salud y belleza,75.74,4,14:35,Efectivo,7.6
ADJ444,Trujillo,Afiliado,Masculino,Salud y belleza,15.87,10,16:40,Efectivo,5.8
ADJ445,Trujillo,Normal,Masculino,Deportes y viajes,78.77,10,10:04,Efectivo,6.4
ADJ446,Trujillo,Normal,Masculino,Hogar y estilo de vida,74.67,9,10:55,Tarjeta débito,9.4
ADJ447,Arequipa,Normal,Femenino,Accesorios Electrónicos,41.65,10,17:04,Tarjeta crédito,5.4
ADJ448,Arequipa,Normal,Femenino,Salud y belleza,20.38,5,18:56,Efectivo,6
ADJ449,Arequipa,Normal,Femenino,Salud y belleza,99.19,6,14:42,Tarjeta crédito,5.5
ADJ450,Lima,Normal,Femenino,Comidas y bebidas,96.68,3,19:56,Tarjeta débito,6.4
ADJ451,Arequipa,Normal,Masculino,Comidas y bebidas,19.25,8,18:37,Tarjeta débito,6.6
ADJ452,Arequipa,Afiliado,Femenino,Comidas y bebidas,80.36,4,18:45,Tarjeta crédito,8.3
ADJ453,Arequipa,Normal,Masculino,Accesorios de moda,76.52,5,10:23,Efectivo,9.9
ADJ454,Trujillo,Afiliado,Masculino,Comidas y bebidas,49.38,7,20:35,Tarjeta crédito,7.3
ADJ455,Lima,Normal,Femenino,Salud y belleza,76.99,6,17:55,Efectivo,6.1
ADJ456,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,47.38,4,10:25,Efectivo,7.1
ADJ457,Arequipa,Normal,Femenino,Deportes y viajes,44.86,10,19:54,Tarjeta débito,8.2
ADJ458,Lima,Normal,Masculino,Salud y belleza,87.87,10,10:25,Tarjeta débito,5.1
ADJ459,Trujillo,Normal,Masculino,Comidas y bebidas,52.75,3,10:16,Tarjeta débito,9.3
ADJ460,Arequipa,Afiliado,Masculino,Accesorios de moda,48.71,1,19:20,Efectivo,4.1
ADJ461,Trujillo,Normal,Masculino,Comidas y bebidas,58.26,6,16:44,Efectivo,9.9
ADJ462,Lima,Normal,Masculino,Salud y belleza,30.35,7,18:19,Efectivo,8
ADJ463,Trujillo,Normal,Masculino,Deportes y viajes,62.13,6,20:19,Efectivo,7.4
ADJ464,Arequipa,Normal,Femenino,Comidas y bebidas,33.98,9,10:43,Efectivo,4.2
ADJ465,Lima,Normal,Femenino,Accesorios de moda,72.84,7,12:44,Efectivo,8.4
ADJ466,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,58.07,9,20:07,Tarjeta débito,4.3
ADJ467,Lima,Afiliado,Masculino,Accesorios de moda,51.36,1,15:26,Tarjeta débito,5.2
ADJ468,Lima,Normal,Masculino,Hogar y estilo de vida,53.44,2,20:38,Tarjeta débito,4.1
ADJ469,Trujillo,Normal,Femenino,Accesorios Electrónicos,99.56,8,17:03,Tarjeta crédito,5.2
ADJ470,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,63.91,8,19:52,Tarjeta crédito,4.6
ADJ471,Trujillo,Normal,Femenino,Deportes y viajes,32.25,5,13:26,Efectivo,9
ADJ472,Lima,Normal,Femenino,Accesorios de moda,39.62,7,13:18,Efectivo,7.5
ADJ473,Lima,Afiliado,Masculino,Accesorios Electrónicos,87.45,6,14:40,Tarjeta crédito,8.8
ADJ474,Arequipa,Normal,Masculino,Accesorios de moda,90.22,3,19:39,Efectivo,6.2
ADJ475,Trujillo,Normal,Femenino,Accesorios Electrónicos,26.31,5,20:59,Tarjeta crédito,8.8
ADJ476,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,34.42,6,15:39,Efectivo,9.8
ADJ477,Lima,Normal,Masculino,Deportes y viajes,51.91,10,12:21,Efectivo,8.2
ADJ478,Trujillo,Normal,Masculino,Deportes y viajes,72.5,8,19:25,Tarjeta débito,9.2
ADJ479,Arequipa,Afiliado,Femenino,Deportes y viajes,89.8,10,13:00,Tarjeta crédito,5.4
ADJ480,Arequipa,Afiliado,Masculino,Salud y belleza,90.5,10,13:48,Efectivo,8.1
ADJ481,Arequipa,Afiliado,Femenino,Comidas y bebidas,30.41,1,10:36,Tarjeta crédito,8.4
ADJ482,Trujillo,Normal,Femenino,Hogar y estilo de vida,77.95,6,16:37,Tarjeta débito,8
ADJ483,Arequipa,Normal,Masculino,Salud y belleza,66.14,4,12:46,Tarjeta crédito,5.6
ADJ484,Trujillo,Normal,Masculino,Salud y belleza,32.46,8,13:48,Tarjeta crédito,4.9
ADJ485,Lima,Afiliado,Femenino,Accesorios de moda,91.54,4,19:20,Tarjeta crédito,4.8
ADJ486,Trujillo,Normal,Masculino,Accesorios de moda,83.24,9,11:56,Tarjeta crédito,7.4
ADJ487,Arequipa,Normal,Femenino,Deportes y viajes,80.97,8,13:05,Efectivo,9.3
ADJ488,Trujillo,Afiliado,Masculino,Comidas y bebidas,92.29,5,15:55,Tarjeta crédito,9
ADJ489,Lima,Afiliado,Masculino,Salud y belleza,97.22,9,14:43,Tarjeta débito,6
ADJ490,Lima,Normal,Masculino,Deportes y viajes,93.39,6,19:18,Tarjeta débito,10
ADJ491,Arequipa,Normal,Femenino,Comidas y bebidas,43.18,8,19:39,Tarjeta crédito,8.3
ADJ492,Trujillo,Normal,Masculino,Deportes y viajes,63.69,1,16:21,Efectivo,6
ADJ493,Trujillo,Normal,Masculino,Comidas y bebidas,45.79,7,19:44,Tarjeta crédito,7
ADJ494,Arequipa,Normal,Masculino,Deportes y viajes,76.4,2,19:42,Tarjeta débito,6.5
ADJ495,Lima,Normal,Masculino,Comidas y bebidas,39.9,10,15:24,Tarjeta crédito,5.9
ADJ496,Lima,Afiliado,Masculino,Salud y belleza,42.57,8,14:12,Tarjeta débito,5.6
ADJ497,Arequipa,Normal,Masculino,Hogar y estilo de vida,95.58,10,13:32,Efectivo,4.8
ADJ498,Trujillo,Normal,Masculino,Comidas y bebidas,51.28,6,16:31,Efectivo,6.5
ADJ499,Lima,Afiliado,Masculino,Comidas y bebidas,80.05,5,12:45,Tarjeta crédito,9.4
ADJ500,Lima,Afiliado,Masculino,Accesorios Electrónicos,52.89,6,17:34,Tarjeta crédito,9.8
ADJ501,Lima,Normal,Masculino,Comidas y bebidas,19.79,8,12:04,Tarjeta débito,8.7
ADJ502,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,33.84,9,16:21,Tarjeta débito,8.8
ADJ503,Arequipa,Normal,Femenino,Accesorios de moda,22.51,7,10:50,Tarjeta crédito,4.8
ADJ504,Trujillo,Normal,Masculino,Comidas y bebidas,73.88,6,19:16,Tarjeta débito,4.4
ADJ505,Arequipa,Afiliado,Masculino,Salud y belleza,86.8,3,16:47,Tarjeta débito,9.9
ADJ506,Arequipa,Afiliado,Masculino,Comidas y bebidas,38.47,8,11:51,Efectivo,7.7
ADJ507,Trujillo,Afiliado,Masculino,Deportes y viajes,15.5,10,10:55,Tarjeta débito,8
ADJ508,Arequipa,Normal,Masculino,Salud y belleza,34.31,8,15:00,Tarjeta débito,5.7
ADJ509,Arequipa,Normal,Femenino,Hogar y estilo de vida,69.81,4,20:50,Tarjeta crédito,5.9
ADJ510,Lima,Normal,Femenino,Accesorios de moda,73.52,2,13:41,Tarjeta débito,4.6
ADJ511,Arequipa,Normal,Femenino,Comidas y bebidas,87.8,9,19:08,Efectivo,9.2
ADJ512,Lima,Normal,Masculino,Hogar y estilo de vida,25.55,4,20:23,Tarjeta débito,5.7
ADJ513,Trujillo,Normal,Masculino,Accesorios Electrónicos,32.71,5,11:30,Tarjeta crédito,9.9
ADJ514,Arequipa,Afiliado,Femenino,Accesorios de moda,74.29,1,19:30,Efectivo,5
ADJ515,Arequipa,Afiliado,Masculino,Salud y belleza,43.7,2,18:03,Efectivo,4.9
ADJ516,Trujillo,Normal,Femenino,Hogar y estilo de vida,25.29,1,10:13,Tarjeta débito,6.1
ADJ517,Arequipa,Afiliado,Femenino,Comidas y bebidas,71.39,5,19:57,Tarjeta crédito,5.5
ADJ518,Arequipa,Afiliado,Femenino,Deportes y viajes,19.15,6,10:01,Tarjeta crédito,6.8
ADJ519,Lima,Afiliado,Femenino,Accesorios Electrónicos,57.49,4,11:57,Efectivo,6.6
ADJ520,Arequipa,Normal,Masculino,Accesorios Electrónicos,61.41,7,10:02,Efectivo,9.8
